date,bltyy:weilai5
2009/5/12,0.013764625
2009/5/11,-0.004765957
2009/5/8,-0.026096033
2009/5/7,0.007739938
2009/5/6,0.029219054
2009/5/5,0.046304541
2009/5/4,0.062084257
2009/5/1,0.065225357
2009/4/30,0.068495743
2009/4/29,0.105314961
2009/4/28,0.065773927
2009/4/27,0.091818364
2009/4/24,0.050278219
2009/4/23,-0.016837623
2009/4/22,0.013370585
2009/4/21,0.003613732
2009/4/20,0.01003613
2009/4/17,0.036301645
2009/4/16,-0.060731022
2009/4/15,-0.061251413
2009/4/14,-0.049961861
2009/4/13,-0.058001134
2009/4/9,0.00603432
2009/4/8,-0.034219148
2009/4/7,-0.004744733
2009/4/6,0.033385396
2009/4/3,0.015122511
2009/4/2,0.027492052
2009/4/1,-0.001137441
2009/3/31,0.057390586
2009/3/30,0.06114158
2009/3/27,0.114190456
2009/3/26,0.01481339
2009/3/25,-0.093901983
2009/3/24,-0.048695652
2009/3/23,-0.102990654
2009/3/20,-0.027866093
2009/3/19,0.043732917
2009/3/18,0.021314387
2009/3/17,0.12253462
2009/3/16,0.108416252
2009/3/13,0.102453724
2009/3/12,0.10440279
2009/3/11,0.031601732
2009/3/10,0.133725029
2009/3/9,0.029014396
2009/3/6,0.01168688
2009/3/5,0.005659556
2009/3/4,-0.024977085
2009/3/3,-0.02103209
2009/3/2,0.037757437
2009/2/27,0.088367685
2009/2/26,-0.058468177
2009/2/25,-0.008385293
2009/2/24,-0.013321291
2009/2/23,-0.006823529
2009/2/20,0.130763601
2009/2/19,0.110288852
2009/2/18,0.054774946
2009/2/17,0.074589128
2009/2/16,-0.000974896
2009/2/13,-0.032116451
2009/2/12,-0.062932381
2009/2/11,-0.140777754
2009/2/10,-0.094660194
2009/2/9,-0.056052345
2009/2/6,-0.05900882
2009/2/5,-0.040841842
2009/2/4,-0.024537236
2009/2/3,0.038505096
2009/2/2,0.08030853
2009/1/30,0.095162026
2009/1/29,0.012641674
2009/1/28,-0.02753304
2009/1/27,-0.018262806
2009/1/26,0.002058084
2009/1/23,-0.022998296
2009/1/22,-0.061401695
2009/1/21,-0.010795329
2009/1/20,-0.028653932
2009/1/19,0.076570381
2009/1/16,0.086966292
2009/1/15,-0.025338201
2009/1/14,-0.055788591
2009/1/13,-0.08399832
2009/1/12,-0.061973019
2009/1/9,0.023066784
2009/1/8,0.009314141
2009/1/7,0.001472135
2009/1/6,0.034452682
2009/1/5,-0.09914902
2009/1/2,-0.04796453
2008/12/31,0.013643146
2008/12/30,0.005922351
2008/12/29,0.258530511
2008/12/26,0.223674476
2008/12/24,0.222569716
2008/12/23,0.245288173
2008/12/22,-0.005203171
2008/12/19,-0.021712907
2008/12/18,-0.127954545
2008/12/17,-0.155673432
2008/12/16,-0.113551505
2008/12/15,-0.111468382
2008/12/12,-0.066610098
2008/12/11,-0.116544417
2008/12/10,-0.090127898
2008/12/9,0.100235849
2008/12/8,0.07014756
2008/12/5,0.130354675
2008/12/4,0.259184701
2008/12/3,0.002838221
2008/12/2,-0.030589789
2008/12/1,-0.044454225
2008/11/28,-0.171565562
2008/11/27,-0.209571883
2008/11/26,-0.144739319
2008/11/25,-0.15727003
2008/11/24,-0.047269116
2008/11/21,-0.008158724
2008/11/20,0.080097581
2008/11/19,0.121464226
2008/11/18,-0.026488786
2008/11/17,0.040316358
2008/11/14,-0.059644427
2008/11/13,-0.113569322
2008/11/12,-0.080369844
2008/11/11,-0.049156273
2008/11/10,-0.094199134
2008/11/7,-0.081922817
2008/11/6,-0.019354839
2008/11/5,-0.050670381
2008/11/4,-0.06659124
2008/11/3,-0.110776641
2008/10/31,-0.051752646
2008/10/30,-0.120789957
2008/10/29,-0.028880866
2008/10/28,0.014815946
2008/10/27,0.003151435
2008/10/24,0.063670412
2008/10/23,0.026752619
2008/10/22,-0.006826456
2008/10/21,-0.065561066
2008/10/20,-0.11919105
2008/10/17,-0.138553381
2008/10/16,-0.052873563
2008/10/15,-0.048938679
2008/10/14,-0.039404795
2008/10/13,-0.056952082
2008/10/10,-0.121323065
2008/10/9,-0.105249275
2008/10/8,-0.135540734
2008/10/7,-0.108855443
2008/10/6,-0.078095903
2008/10/3,-0.093929254
2008/10/2,-0.069695291
2008/10/1,-0.053555654
2008/9/30,-0.098709745
2008/9/29,-0.1476011
2008/9/26,-0.039689296
2008/9/25,-0.125362179
2008/9/24,-0.088623327
2008/9/23,-0.041776476
2008/9/22,-0.088280947
2008/9/19,-0.023576009
2008/9/18,0.050095372
2008/9/17,0.076268516
2008/9/16,0.086883172
2008/9/15,0.188522753
2008/9/12,0.056982173
2008/9/11,-0.042161401
2008/9/10,-0.045106726
2008/9/9,-0.114441687
2008/9/8,-0.060793303
2008/9/5,-0.039249807
2008/9/4,-0.045825728
2008/9/3,-0.052210724
2008/9/2,-0.071441792
2008/9/1,-0.045227986
2008/8/29,-0.04862444
2008/8/28,-0.067952652
2008/8/27,-0.053516686
2008/8/26,-0.067802444
2008/8/25,-0.045537817
2008/8/22,0.000175392
2008/8/21,0.002194522
2008/8/20,-0.032789614
2008/8/19,0.002360965
2008/8/18,0.006887417
2008/8/15,0.017688047
2008/8/14,0.067614394
2008/8/13,0.005981703
2008/8/12,-0.013931215
2008/8/11,-0.004977778
2008/8/8,-0.013325151
2008/8/7,-0.008201012
2008/8/6,-0.025538775
2008/8/5,-0.038461538
2008/8/4,-0.030841121
2008/8/1,-0.050215446
2008/7/31,-0.050893864
2008/7/30,-0.056299403
2008/7/29,-0.073957514
2008/7/28,-0.016543069
2008/7/25,-0.013191354
2008/7/24,-0.004336653
2008/7/23,0.005219867
2008/7/22,-0.020592226
2008/7/21,-0.028637592
2008/7/18,-0.061005957
2008/7/17,-0.028804056
2008/7/16,-0.044098573
2008/7/15,-0.046093808
2008/7/14,-0.051837552
2008/7/11,-0.104176701
2008/7/10,-0.0928784
2008/7/9,-0.043793565
2008/7/8,0.024015229
2008/7/7,0.065234919
2008/7/4,0.018467611
2008/7/3,-0.016548954
2008/7/2,-0.065032859
2008/7/1,-0.054277
2008/6/30,0.008530604
2008/6/27,0.032825574
2008/6/26,0.041123227
2008/6/25,0.031681327
2008/6/24,0.047197201
2008/6/23,0.024695882
2008/6/20,0.032374365
2008/6/19,0.036853033
2008/6/18,0.017651515
2008/6/17,0.000146585
2008/6/16,0.016377505
2008/6/13,0.001113503
2008/6/12,-0.023018281
2008/6/11,-0.005901639
2008/6/10,-0.018640834
2008/6/9,0.022234026
2008/6/6,0.008961243
2008/6/5,-0.003195584
2008/6/4,0.068370707
2008/6/3,0.079279279
2008/6/2,0.074891636
2008/5/30,0.075535073
2008/5/29,-0.001878228
2008/5/28,-0.037749232
2008/5/27,-0.048499198
2008/5/26,-0.002260151
2008/5/23,-0.034675531
2008/5/22,-0.035570419
2008/5/21,0.003218144
2008/5/20,-0.03308214
2008/5/19,0.035434919
2008/5/16,0.052055014
2008/5/15,0.044163533
2008/5/14,0.082116937
2008/5/13,0.0392651
2008/5/12,0.002967359
2008/5/9,0.013542005
2008/5/8,-0.022089314
2008/5/7,0.001383914
2008/5/6,0.019375409
2008/5/5,0.025018702
2008/5/2,0.062801932
2008/5/1,0.072276536
2008/4/30,0.106968326
2008/4/29,0.080369971
2008/4/28,0.040201005
2008/4/25,-0.018673976
2008/4/24,-0.050197696
2008/4/23,-0.02606262
2008/4/22,-0.026017517
2008/4/21,0.006813282
2008/4/18,0.016691427
2008/4/17,0.003686798
2008/4/16,0.035844525
2008/4/15,0.029202911
2008/4/14,0.025542212
2008/4/11,0.039605767
2008/4/10,0.036125703
2008/4/9,0.042472472
2008/4/8,0.029715762
2008/4/7,0.030468309
2008/4/4,0.012787008
2008/4/3,0.030219256
2008/4/2,0.056964495
2008/4/1,0.024963855
2008/3/31,0.069581711
2008/3/28,0.045862413
2008/3/27,-0.012045871
2008/3/26,-0.011904762
2008/3/25,-0.036734301
2008/3/24,-0.002982107
2008/3/20,0.039154817
2008/3/19,0.046025105
2008/3/18,0.032466243
2008/3/17,-0.046987495
2008/3/14,-0.018574939
2008/3/13,-0.05480226
2008/3/12,-0.053828088
2008/3/11,0.002373944
2008/3/10,-0.033254157
2008/3/7,0.019585253
2008/3/6,0.039753858
2008/3/5,0.026313225
2008/3/4,0.035517513
2008/3/3,0.068088597
2008/2/29,0.018909236
2008/2/28,0.025074925
2008/2/27,0.007333994
2008/2/26,-0.007632034
2008/2/25,0.010153815
2008/2/22,0.024669874
2008/2/21,0.040098959
2008/2/20,0.021093101
2008/2/19,0.010668563
2008/2/18,-0.00882711
2008/2/15,0.022126225
2008/2/14,0.017013632
2008/2/13,0.034258092
2008/2/12,0.060583235
2008/2/11,0.026497945
2008/2/8,0.011760932
2008/2/7,0.035022841
2008/2/6,0.04993786
2008/2/5,0.053315106
2008/2/4,0.053028597
2008/2/1,0.01624848
2008/1/31,-0.010398032
2008/1/30,-0.048042512
2008/1/29,-0.040095104
2008/1/28,-0.016630435
2008/1/25,-0.021230028
2008/1/24,0.014411441
2008/1/23,0.038845852
2008/1/22,0.062110367
2008/1/21,0.03312606
2008/1/18,0.03873843
2008/1/17,-0.001793119
2008/1/16,-0.024
2008/1/15,-0.011731844
2008/1/14,-0.036445717
2008/1/11,-0.036393089
2008/1/10,-0.025474909
2008/1/9,-0.029494687
2008/1/8,-0.037617887
2008/1/7,-0.030772451
2008/1/4,-0.035173218
2008/1/3,-0.047215621
2008/1/2,-0.033094262
2007/12/31,-0.023507768
2007/12/28,0.005753863
2007/12/27,0.030997017
2007/12/26,0.029753112
2007/12/24,0.041515861
2007/12/21,0.012405609
2007/12/20,0.015357993
2007/12/19,0.042913732
2007/12/18,0.026891124
2007/12/17,0.028628495
2007/12/14,0.0128163
2007/12/13,-0.008834115
2007/12/12,-0.003702897
2007/12/11,-0.036561899
2007/12/10,0.018293363
2007/12/7,0.041458428
2007/12/6,0.035875451
2007/12/5,0.037258816
2007/12/4,0.013108826
2007/12/3,-0.016642466
2007/11/30,-0.012917595
2007/11/29,0.021753909
2007/11/28,-0.019175349
2007/11/27,-0.003117693
2007/11/26,-0.029399049
2007/11/23,-0.074066303
2007/11/22,-0.057852966
2007/11/21,-0.04962963
2007/11/20,-0.024462252
2007/11/19,-0.001780291
2007/11/16,0.037711313
2007/11/15,0.031434185
2007/11/14,0.051091655
2007/11/13,0.052115469
2007/11/12,0.044363966
2007/11/9,0.001530389
2007/11/8,-0.031659154
2007/11/7,-0.021877357
2007/11/6,-0.052338052
2007/11/5,-0.019086425
2007/11/2,0.029727042
2007/11/1,0.007710686
2007/10/31,0.03923317
2007/10/30,0.029019089
2007/10/29,0.034881061
2007/10/26,0.019486271
2007/10/25,0.011613485
2007/10/24,0.03600823
2007/10/23,0.036387341
2007/10/22,0.090162945
2007/10/19,0.065089468
2007/10/18,0.044038668
2007/10/17,-0.002718676
2007/10/16,-0.003368218
2007/10/15,-0.003351287
2007/10/12,0.018475751
2007/10/11,0.055257578
2007/10/10,0.042121098
2007/10/9,0.066777324
2007/10/8,0.064432656
2007/10/5,0.050032744
2007/10/4,0.013982458
2007/10/3,-0.008230974
2007/10/2,0.005987245
2007/10/1,-0.013310933
2007/9/28,0.013266358
2007/9/27,-0.002526209
2007/9/26,-0.039985006
2007/9/25,-0.000645745
2007/9/24,0.000257666
2007/9/21,0.003294893
2007/9/20,0.009205549
2007/9/19,-0.020988747
2007/9/18,-0.010832165
2007/9/17,0.017012502
2007/9/14,0.030137698
2007/9/13,0.037654159
2007/9/12,0.017505187
2007/9/11,0.005572836
2007/9/10,0.015969381
2007/9/7,0.015995734
2007/9/6,0.03294937
2007/9/5,0.031964692
2007/9/4,0.026693767
2007/9/3,0.014880952
2007/8/31,0.017027653
2007/8/30,0.028614665
2007/8/29,0.026425591
2007/8/28,0.024816304
2007/8/27,0.040538625
2007/8/24,0.024524313
2007/8/23,0.018125177
2007/8/22,0.032493559
2007/8/21,0.026928675
2007/8/20,0.032901441
2007/8/17,0.011023622
2007/8/16,-0.008233958
2007/8/15,-0.015336104
2007/8/14,-0.045441912
2007/8/13,-0.013139305
2007/8/10,0.000141985
2007/8/9,-0.012176129
2007/8/8,0.019696755
2007/8/7,-0.002958163
2007/8/6,-0.01908078
2007/8/3,-0.007587467
2007/8/2,-0.055919732
2007/8/1,-0.062961985
2007/7/31,-0.04711347
2007/7/30,-0.076314082
2007/7/27,-0.013071032
2007/7/26,-0.006556517
2007/7/25,0.00226124
2007/7/24,0.00956499
2007/7/23,0.008790623
2007/7/20,-0.007806401
2007/7/19,-0.031684699
2007/7/18,-0.017381228
2007/7/17,-0.021886399
2007/7/16,0.017608897
2007/7/13,0.017695635
2007/7/12,0.007392996
2007/7/11,0.00418629
2007/7/10,-0.003693444
2007/7/9,-0.005086072
2007/7/6,0.013940032
2007/7/5,0.009242144
2007/7/4,0.007977663
2007/7/3,0.049691992
2007/7/2,0.042643631
2007/6/29,0.042819771
2007/6/28,0.053213836
2007/6/27,0.035876347
2007/6/26,0.034028073
2007/6/25,0.035057717
2007/6/22,0.000700673
2007/6/21,-0.009272267
2007/6/20,0.004414697
2007/6/19,-0.003550128
2007/6/18,-0.006681514
2007/6/15,-0.013854253
2007/6/14,-0.017489856
2007/6/13,-0.013172646
2007/6/12,0.027019299
2007/6/11,0.047301219
2007/6/8,0.027310622
2007/6/7,0.039475601
2007/6/6,-0.018383385
2007/6/5,-0.029569135
2007/6/4,-0.012491128
2007/6/1,-0.024857955
2007/5/31,0.031706964
2007/5/30,0.043797766
2007/5/29,0.038472877
2007/5/28,0.033318656
2007/5/25,-0.009180892
2007/5/24,-0.037487622
2007/5/23,-0.040723982
2007/5/22,-0.034985836
2007/5/21,0.002733026
2007/5/18,0.002837282
2007/5/17,0.018726592
2007/5/16,0.004696172
2007/5/15,0.022804178
2007/5/14,0.030254312
2007/5/11,0.031807372
2007/5/10,0.044130758
2007/5/9,0.026427061
2007/5/8,0.049386503
2007/5/7,0.019239509
2007/5/4,0.034588778
2007/5/3,0.013933548
2007/5/2,-0.012869039
2007/5/1,-0.003622642
2007/4/30,-0.029104478
2007/4/27,-0.0345898
2007/4/26,-0.03449788
2007/4/25,-0.020694752
2007/4/24,-0.02289631
2007/4/23,0.00729601
2007/4/20,0.003815114
2007/4/19,0.017446233
2007/4/18,0.039884744
2007/4/17,0.016959419
2007/4/16,0.033672076
2007/4/13,-0.011301115
2007/4/12,-0.039195687
2007/4/11,-0.041648527
2007/4/10,-0.028297716
2007/4/9,-0.00605971
2007/4/5,0.025706172
2007/4/4,0.006426172
2007/4/3,-0.007750804
2007/4/2,-0.001475797
2007/3/30,-0.026622054
2007/3/29,0.005433186
2007/3/28,0.004259069
2007/3/27,0.030100334
2007/3/26,0.064086687
2007/3/23,0.057289241
2007/3/22,0.077714467
2007/3/21,0.05231163
2007/3/20,0.063024519
2007/3/19,0.069933555
2007/3/16,0.043952412
2007/3/15,0.036650083
2007/3/14,0.001483191
2007/3/13,-0.017784304
2007/3/12,-0.011111111
2007/3/9,-0.01373896
2007/3/8,-0.016531605
2007/3/7,-0.028068506
2007/3/6,-0.0208
2007/3/5,-0.004072324
2007/3/2,0.019160885
2007/3/1,0.015786082
2007/2/28,0.006279182
2007/2/27,-0.00807885
2007/2/26,-0.013363755
2007/2/23,0.012228925
2007/2/22,0.020203679
2007/2/21,0.020950181
2007/2/20,0.033866891
2007/2/19,0.057778544
2007/2/16,0.047127623
2007/2/15,0.028329092
2007/2/14,0.030381944
2007/2/13,0.009576876
2007/2/12,-0.010888057
2007/2/9,0.02736145
2007/2/8,-0.036305839
2007/2/7,-0.039310806
2007/2/6,0.018011777
2007/2/5,-0.017802123
2007/2/2,0.028743546
2007/2/1,0.023454888
2007/1/31,0.017983075
2007/1/30,0.017770035
2007/1/29,0.030324526
2007/1/26,0.088114754
2007/1/25,0.025863628
2007/1/24,0.060606061
2007/1/23,0.017319141
2007/1/22,-0.025771325
2007/1/19,0.04914611
2007/1/18,0.012724551
2007/1/17,0.071111111
2007/1/16,0.043956044
2007/1/15,0.020922123
2007/1/12,-0.000187091
2007/1/11,-0.031624251
2007/1/10,0.005908138
2007/1/9,-0.055097932
2007/1/8,-0.051968783
2007/1/5,-0.038848921
2007/1/4,-0.0569734
2007/1/3,-0.008709853
2007/1/2,-0.027260179
2006/12/29,-0.080079418
2006/12/28,-0.085770621
2006/12/27,-0.091643316
2006/12/26,-0.042300066
2006/12/22,-0.010801964
2006/12/21,-0.02499199
2006/12/20,-0.028658341
2006/12/19,-0.042859402
2006/12/18,-0.027224964
2006/12/15,0.004667632
2006/12/14,-0.016223027
2006/12/13,0.005406265
2006/12/12,0.017495545
2006/12/11,0.007132436
2006/12/8,0.022383253
2006/12/7,0.004632588
2006/12/6,-0.020935765
2006/12/5,-0.02188045
2006/12/4,-0.019267214
2006/12/1,-0.013396375
2006/11/30,-0.024295884
2006/11/29,-0.018518519
2006/11/28,0.00396385
2006/11/27,0.036595328
2006/11/24,0.069159497
2006/11/23,0.070464768
2006/11/22,0.062679023
2006/11/21,0.028912422
2006/11/20,0.000827952
2006/11/17,0.017802645
2006/11/16,0.006102729
2006/11/15,0.01622822
2006/11/14,-0.003629764
2006/11/13,-0.018472292
2006/11/10,-0.023990735
2006/11/9,-0.043151357
2006/11/8,-0.034718904
2006/11/7,-0.015724816
2006/11/6,0.033515732
2006/11/3,0.023933054
2006/11/2,0.061538462
2006/11/1,0.054950752
2006/10/31,-0.00847745
2006/10/30,0.012197188
2006/10/27,0.008009543
2006/10/26,-0.052554028
2006/10/25,-0.029455323
2006/10/24,-0.048670427
2006/10/23,-0.019712663
2006/10/20,0.031582503
2006/10/19,0.018264075
2006/10/18,0.019385576
2006/10/17,0.004699564
2006/10/16,-0.028388579
2006/10/13,-0.03211158
2006/10/12,0.00313118
2006/10/11,-0.005176156
2006/10/10,0.021968808
2006/10/9,0.022553897
2006/10/6,-0.012691181
2006/10/5,0.001002841
2006/10/4,-0.006166667
2006/10/3,0.018237082
2006/10/2,0.051856923
2006/9/29,-0.01025641
2006/9/28,-0.039692702
2006/9/27,-0.053086025
2006/9/26,-0.060761935
2006/9/25,0.005489022
2006/9/22,0.027631579
2006/9/21,0.035259063
2006/9/20,0.014183241
2006/9/19,-0.005787994
2006/9/18,-0.022036352
2006/9/15,-0.056830601
2006/9/14,-0.031422706
2006/9/13,-0.048316021
2006/9/12,-0.032975579
2006/9/11,-0.003733084
2006/9/8,-0.038560802
2006/9/7,-0.046661665
2006/9/6,-0.033669021
2006/9/5,-0.039444195
2006/9/4,-0.032603907
2006/9/1,-0.015654999
2006/8/31,-0.037888648
2006/8/30,-0.047259786
2006/8/29,-0.029780564
2006/8/28,-0.030775837
2006/8/25,-0.023580909
2006/8/24,-0.033700138
2006/8/23,-0.034397358
2006/8/22,-0.029991669
2006/8/21,-0.033042054
2006/8/18,-0.00926683
2006/8/17,0.005255878
2006/8/16,0.006146968
2006/8/15,0.005629548
2006/8/14,-0.005286702
2006/8/11,-0.028617493
2006/8/10,-0.052046087
2006/8/9,-0.030484558
2006/8/8,-0.043562816
2006/8/7,-0.037874871
2006/8/4,-0.033904811
2006/8/3,-0.01196896
2006/8/2,0.007445141
2006/8/1,0.006112628
2006/7/31,0.029911714
2006/7/28,0.011709914
2006/7/27,0.043193896
2006/7/26,0.025063325
2006/7/25,0.025540541
2006/7/24,0.025518559
2006/7/21,-0.016351695
2006/7/20,0.017084746
2006/7/19,0.003798155
2006/7/18,-0.008389716
2006/7/17,0.003362023
2006/7/14,-0.028582719
2006/7/13,-0.049755092
2006/7/12,-0.042622101
2006/7/11,-0.008004269
2006/7/10,0.023318507
2006/7/7,0.054936089
2006/7/6,0.050061216
2006/7/5,0.01187905
2006/7/4,0.002838605
2006/7/3,0.014204937
2006/6/30,0.0016351
2006/6/29,0.007754047
2006/6/28,0.015093304
2006/6/27,0.015404005
2006/6/26,0.033953226
2006/6/23,0.039304397
2006/6/22,0.042185042
2006/6/21,0.020872051
2006/6/20,0.026167414
2006/6/19,0.038924794
2006/6/16,0.02672148
2006/6/15,0.016715116
2006/6/14,0.010518627
2006/6/13,-0.005986275
2006/6/12,-0.002781845
2006/6/9,-0.020222159
2006/6/8,-0.043326345
2006/6/7,-0.008110065
2006/6/6,-0.012863131
2006/6/5,-0.008332156
2006/6/2,0.002522068
2006/6/1,-0.027875546
2006/5/31,-0.00288226
2006/5/30,0.005681011
2006/5/26,0.004503871
2006/5/25,0.006233178
2006/5/24,-0.018667798
2006/5/23,0.017191563
2006/5/22,0.000704225
2006/5/19,0.017880317
2006/5/18,0.029557368
2006/5/17,-0.006459021
2006/5/16,0.02838934
2006/5/15,-0.010416667
2006/5/12,-0.021373611
2006/5/11,-0.042863031
2006/5/10,-0.067531064
2006/5/9,-0.032578686
2006/5/8,-0.01266179
2006/5/5,0.036746902
2006/5/4,0.043551797
2006/5/3,0.030587566
2006/5/2,-0.021610461
2006/5/1,-0.059351554
2006/4/28,-0.039788875
2006/4/27,-0.024021105
2006/4/26,0.024538147
2006/4/25,0.035372451
2006/4/24,0.009288349
2006/4/21,-0.013424658
2006/4/20,-0.0490814
2006/4/19,-0.01489478
2006/4/18,-0.00705276
2006/4/17,0.006757689
2006/4/13,0.043520851
2006/4/12,0.036984554
2006/4/11,0.055396507
2006/4/10,0.039718956
2006/4/7,0.032211469
2006/4/6,0.042700946
2006/4/5,0.029775943
2006/4/4,0.039344262
2006/4/3,0.042777527
2006/3/31,0.012567325
2006/3/30,0.029282355
2006/3/29,0.009629853
2006/3/28,0.012814645
2006/3/27,0.028782515
2006/3/24,0.036157837
2006/3/23,0.046449378
2006/3/22,0.036036036
2006/3/21,0.056422764
2006/3/20,0.02382102
2006/3/17,0.03537659
2006/3/16,0.000158078
2006/3/15,-0.042205264
2006/3/14,-0.015372425
2006/3/13,-0.045440398
2006/3/10,0.011350919
2006/3/9,0.050900164
2006/3/8,0.025349366
2006/3/7,0.070464768
2006/3/6,0.022560078
2006/3/3,-0.019890921
2006/3/2,-0.04113431
2006/3/1,-0.063056032
2006/2/28,-0.020496397
2006/2/27,0.009391192
2006/2/24,0.052303656
2006/2/23,0.023482428
2006/2/22,0.031549389
2006/2/21,0.021839841
2006/2/20,-0.009902597
2006/2/17,0.017224569
2006/2/16,0.010853231
2006/2/15,0.028065998
2006/2/14,0.059329321
2006/2/13,0.033938172
2006/2/10,-0.01204223
2006/2/9,-0.037176548
2006/2/8,-0.060429795
2006/2/7,-0.04077357
2006/2/6,-0.031165095
2006/2/3,-0.035843992
2006/2/2,-0.023663038
2006/2/1,-0.013199746
2006/1/31,-0.037828694
2006/1/30,-0.040309138
2006/1/27,-0.048055264
2006/1/26,-0.050724638
2006/1/25,0.001694393
2006/1/24,0.027401526
2006/1/23,0.019130701
2006/1/20,0.00120919
2006/1/19,-0.022730694
2006/1/18,-0.015330369
2006/1/17,0.017915563
2006/1/16,0.019414484
2006/1/13,0.051440329
2006/1/12,0.04201278
2006/1/11,0.024744572
2006/1/10,0.039397822
2006/1/9,0.014125201
2006/1/6,0.009514594
2006/1/5,-0.00127551
2006/1/4,0.02142974
