date,1: zhangdiefu,2: zhangdiefu,3: zhangdiefu,7: zhangdiefu,8: zhangdiefu,13: zhangdiefu,14: zhangdiefu,15: zhangdiefu,16: zhangdiefu,17: zhangdiefu,19: zhangdiefu
2016/5/10,0.011248346,-0.035714286,0.004118474,-0.028397566,0.035317381,0.008823789,-0.014010508,-0.059815117,0.19160105,-0.0601633,-0.021060276
2016/5/9,0.029168085,-0.023771791,0,0.00407332,-0.043454607,0.000794772,0.016014235,-0.0192,-0.041509434,-0.055600649,-0.032326072
2016/5/8,0.020855057,-0.017133956,0.004085777,0.00407332,-0.015716528,-0.002817894,-0.005309735,0,-0.003134796,0.103448276,0.033405955
2016/5/7,0.020212766,-0.017133956,0.004085777,0.00407332,-0.015716528,0.005845881,0.032906764,0,0.095467033,0.021033379,-0.021321962
2016/5/6,-0.039727582,-0.017133956,0.004085777,0.031512605,-0.015716528,-0.015521451,0.055984556,-0.12342216,-0.182481752,0.0935,0.103529412
2016/5/5,-0.001133787,-0.015337423,0.001041099,0.04845815,-0.030968602,0.005171356,0.131004367,0.021978022,-0.032065217,-0.042145594,-0.261297798
2016/5/4,0.003412969,-0.04398827,-0.012024588,0.020224719,0.001826049,0.029414418,-0.112403101,0.216153399,0,-0.014164306,0.759429154
2016/5/3,-0.000113753,-0.029871977,-0.004558752,0.020224719,-0.058926151,-0.001351595,-0.053211009,0,0,0.087827427,-0.037291462
2016/5/2,-0.006689114,-0.009859155,-0.005045115,0.015981735,0.059625613,-0.003054258,-0.016245487,0,0,0.048465267,-0.010679612
2016/5/1,0.028758079,-0.009859155,-0.005045115,0.015981735,0.059625613,0.001890019,-0.003597122,-0.001740139,0,0.031666667,-0.019980971
2016/4/30,-0.006605081,-0.009859155,-0.005045115,0.015981735,0.059625613,-0.017855564,-0.027972028,0.052503053,0.019955654,0.035077631,-0.162549801
2016/4/29,0.004640371,-0.009859155,-0.005045115,0.042857143,0.059625613,0.004617707,-0.033783784,0.04,0.060552616,0,-0.008688784
2016/4/28,-0.027088036,-0.006993007,-0.006314775,0,-0.040081225,0.001155761,0.022452504,-0.049487025,-0.057095344,-0.038695412,0.05764411
2016/4/27,-0.010055866,0.015625,-0.003123498,0.014492754,-0.044286309,-0.003367003,0.048913043,0.090131579,-0.075345976,0.155910543,-0.046215139
2016/4/26,-0.001116071,0.020289855,-0.005614622,0.014492754,-0.023617064,-0.005288207,-0.038327526,0.034717495,0.082685905,0.057432432,-0.15601883
2016/4/25,-0.006850074,0.002906977,-0.002977608,0.024752475,0.070386425,-0.005260389,-0.008635579,-0.004742547,0.048894063,-0.06506633,-0.031270358
2016/4/24,0,0.026865672,-0.007846474,0.054830287,-0.010152727,-0.005232862,0.014010508,-0.005390836,-0.056043956,-0.066627358,-0.030934343
2016/4/23,-0.018302503,0.026865672,-0.007846474,0.054830287,-0.010152727,-0.005205622,0.026978417,-0.052362708,-0.022556391,0.017396521,0.006993007
2016/4/22,0.006571742,0.026865672,-0.007846474,0.01055409,-0.010152727,-0.005178664,0.018315018,-0.013853904,-0.069,-0.105686695,0.007042254
2016/4/21,-0.008686211,0.001494768,-0.003649893,0.01055409,0.022295071,-0.005151984,0.005524862,-0.021565003,0.014713343,-0.068,-0.049300061
2016/4/20,0.017679558,-0.002980626,-0.005875743,0.041208791,0.047415184,-0.005125577,-0.023381295,0.020113136,-0.005047956,-0.0234375,-0.012026458
2016/4/19,-0.003303965,0.018209408,-0.008425988,0.04,0.004751338,-0.005099439,-0.017667845,-0.005003127,0.052603613,0.163636364,0.02717727
2016/4/18,0.014411798,0.037795276,0.003587486,0.026392962,0.046523302,-0.005073567,-0.022452504,-0.00497822,0.022270505,-0.061333333,0.044516129
2016/4/17,0.010156867,0.063651591,0.005716562,-0.03125,-0.031485211,-0.005047956,0.041366906,-0.178005115,-0.031052632,-0.021909233,0.006493506
2016/4/16,0.022029988,0.063651591,0.005716562,-0.03125,-0.031485211,-0.005022602,0.025830258,-0.024937656,0.013333333,-0.020939734,-0.098360656
2016/4/15,-0.017006803,0.063651591,0.005716562,-0.014005602,-0.031485211,-0.004997501,0.1507431,-0.025279533,-0.031508264,0.14235706,0.138666667
2016/4/14,0.003412969,0.052910053,0.010463767,-0.011080332,0.000748362,0.070816982,-0.186528497,0.254268293,0.044228695,0.904444444,0.060070671
2016/4/13,-0.004530011,0.0125,0.010405205,0.031428571,0.021148869,-0.005322924,0.058500914,-0.013237064,-0.02472383,-0.141221374,-0.032147743
2016/4/12,0.009142857,0.009009009,0.010954465,0.032448378,0.031866179,-0.005294741,-0.058519793,-0.004790419,0.112997658,-0.036764706,0.044285714
2016/4/11,0.015646764,0.029684601,0.006841644,0.008928571,0.02671707,-0.005266854,-0.001718213,0.020158827,-0.057915058,-0.035460993,0.005025126
2016/4/10,0.004664614,0.042553191,0.003371281,0.012048193,0.004477898,-0.00523926,-0.034825871,-0.013261001,0.087582484,-0.149962321,0.005050505
2016/4/9,0.017224199,0.042553191,0.003371281,0.012048193,0.004477898,-0.005211953,0.052356021,-0.070067265,-0.021713615,-0.077190542,0.005076142
2016/4/8,-0.060200669,0.042553191,0.003371281,0.012195122,0.004477898,-0.005184929,0.081132075,-0.022465753,-0.117555671,-0.03230148,-0.148765432
2016/4/7,-0.005543237,0.034,0.002105366,-0.009063444,0.001212486,0.018482662,0.108786611,-0.051455301,-0.071634615,0.112275449,-0.108420473
2016/4/6,-0.010964912,0.026694045,-0.007797129,0.018461538,-0.003918069,-0.025139425,-0.103189493,-0.047996042,0.051035877,-0.002985075,0.321454545
2016/4/5,-0.00817818,0.033970276,-0.01188076,-0.012158055,-6.78E-05,-0.00205497,-0.020220588,0.015577889,-0.000505051,0.007518797,-0.038461538
2016/4/4,-0.011778867,0.046666667,-0.014919021,0.015432099,0.020694076,0.002145186,0.001841621,0.00454316,0.000505306,-0.007462687,-0.006254343
2016/4/3,0.025164162,0.048951049,-0.014919021,0.015432099,0.020694076,-0.009518953,-0.019855596,-0.001008573,-0.005527638,-0.054340155,0.02639087
2016/4/2,0.000705623,0.048951049,-0.014919021,0.015432099,0.020694076,-0.000424773,0.025925926,0.067276642,-0.066604128,-0.09630102,0.068597561
2016/4/1,0.015677492,0.048951049,-0.014919021,-0.003076923,0.020694076,0.019752231,-0.035714286,0.138480392,0.055445545,0.014886731,-0.072791519
2016/3/31,0.004499438,0.036231884,-0.020268705,0.00619195,0.032805779,-0.006968341,0.06870229,-0.034319527,-0.064814815,-0.052147239,-0.017361111
2016/3/30,-0.017679558,0.012224939,-0.022573415,0.00623053,-0.001090581,0.002068966,-0.013182674,0.006551519,0.00605496,-0.012121212,0.002785515
2016/3/29,0.020293123,0.007389163,-0.01761605,-0.00310559,0.00365837,0.012039784,-0.031021898,-0.021561772,0.137784844,0.251896813,0.082140166
2016/3/28,-0.014860392,0.012468828,-0.009691843,0,-0.003124158,-0.005207429,0.009208103,-0.005217391,-0.004746835,-0.03372434,-0.031386861
2016/3/27,0.004462393,0.012468828,-0.011754718,-0.003095975,0.012427597,-0.005180452,-0.003669725,-0.005190311,-0.00524659,0.011869436,0.004398827
2016/3/26,0.048397661,0.012468828,-0.011754718,-0.003095975,0.012427597,-0.014046139,-0.003656307,-0.04620462,0.03027027,0.014296464,-0.270588235
2016/3/25,0.025179856,0.012468828,-0.011754718,0.00623053,0.012427597,0.035342852,-0.023214286,-0.039112051,0.088235294,0.1075,0.359011628
2016/3/24,0.00968523,0.012468828,0.005383757,-0.012307692,-0.020510425,0.005851064,0.003584229,0.036712329,-0.025787966,0.037165082,-0.120766773
2016/3/23,0.007317073,0.007537688,0.02819532,-0.006116208,-0.005165647,0.01887815,0.050847458,-0.00436443,-0.030555556,0.012248469,-0.064554692
2016/3/22,0.039290241,0,0.044271078,0.009259259,0.003545326,-0.028007024,-0.055160142,-0.037289916,0.017524025,0.047662695,-0.063794068
2016/3/21,0.042878291,0.007594937,0.047816024,0.015673981,-0.012635485,-0.003237945,0.001782531,0,-0.025881057,-0.016230839,-0.002790179
2016/3/20,0.033015648,0.007653061,0.018813967,-0.00931677,0.018421866,0.000262605,-0.020942408,0,0.026568683,0.024007387,-0.017004937
2016/3/19,-0.011632928,0.007653061,0.018813967,-0.00931677,0.018421866,0.01573753,0.007029877,0.178947368,-0.063525675,-0.008241758,0.102176542
2016/3/18,0.013679891,0.007653061,0.018813967,0.015772871,0.018421866,-0.006360986,-0.025684932,0.043281654,0.040198238,-0.010869565,-0.01547619
2016/3/17,0.002743484,-0.002544529,0.017146356,0.016025641,0.013320687,0.005150519,0.006896552,-0.020253165,0.043678161,-0.08,-0.056179775
2016/3/16,0.018156425,-0.007575758,0.013105855,-0.006369427,0.004540464,-0.002215134,0.006944444,0.025974026,-0.038674033,-0.069767442,-0.032608696
2016/3/15,-0.004172462,0.007633588,0.008814249,-0.015673981,-0.002198075,0.016298964,-0.023728814,-0.031446541,0.190789474,0.240384615,-0.06122449
2016/3/14,-0.030239271,0.012886598,0.012301682,0.039087948,0.001585545,0.003071087,-0.010067114,0,0,-0.054545455,-0.02970297
2016/3/13,-0.015927371,0.010416667,0.008412086,-0.003246753,0.015049018,-0.004048219,0.013605442,0,-0.067484663,0.170212766,-0.047169811
2016/3/12,0.047872045,0.010416667,0.008412086,-0.003246753,0.015049018,-0.019147622,0.003412969,-0.106741573,0.058441558,0.032967033,0.014354067
2016/3/11,0.024216524,0.010416667,0.008412086,-0.025316456,0.015049018,-0.015206813,0.024475524,0.017142857,-0.043478261,-0.165137615,-0.027906977
2016/3/10,-0.011267606,0.021276596,0.009160757,0.009584665,-0.006291512,-0.012527887,0.034358047,-0.064171123,0.038709677,0.101010101,0
2016/3/9,0.023054755,0.027322404,0.002396661,-0.036923077,-0.036258531,-0.012372881,0.051330798,-0.055555556,-0.098837209,-0.2265625,-0.057017544
2016/3/8,-0.011396011,0.033898305,0.000970377,0.022012579,0.011812363,-0.038539884,0.013487476,-0.01980198,-0.235555556,0.007874016,0.075471698
2016/3/7,0.018867925,0.014326648,-0.002151752,0.035830619,0.042415396,-0.00800194,-0.013307985,-0.004926108,0.032110092,-0.023076923,-0.023041475
2016/3/6,-0.028208745,0.020467836,-0.015751575,0.054982818,-0.017304529,0.006180872,0.001904762,0,-0.031111111,0.083333333,0.043269231
2016/3/5,0.041116006,0.020467836,-0.015751575,0.054982818,-0.017304529,-0.009425602,-0.024163569,0.025252525,0.032110092,-0.008264463,0.034825871
2016/3/4,0.046082949,0.020467836,-0.015751575,0.013937282,-0.017304529,-0.001126579,0.030651341,-0.029411765,0.009259259,-0.016260163,-0.349514563
2016/3/3,0.036624204,0.020895522,-0.00427035,-0.003472222,-0.007236249,-0.036741338,-0.016949153,-0.19047619,-0.072961373,0.078947368,0.03
2016/3/2,0.048414023,0.009036145,-0.005739746,-0.010309278,-0.005620179,0.038727858,0.062,0.172093023,-0.152727273,-0.333333333,-0.068322981
2016/3/1,-0.024429967,0.009118541,-0.003525725,0.021052632,0.001553375,-0.008858032,-0.042145594,-0.048672566,0.037735849,0.474137931,0
2016/2/29,-0.037617555,0.006116208,-0.007876872,0.025179856,0.00771223,0.00248,0.003846154,0,0,-0.008547009,0
2016/2/28,-0.039156627,0.006153846,-0.004898927,-0.007142857,-0.000539646,0.004500161,0,0.004444444,0.003787879,0.00862069,0
2016/2/27,-0.030656934,0.006153846,-0.004898927,-0.007142857,-0.000539646,0.019582138,0.021611002,0.056338028,0.039370079,-0.100775194,-0.003095975
2016/2/26,-0.0472879,0.006153846,-0.004898927,-0.014084507,-0.000539646,-0.033190748,0.003944773,-0.031818182,-0.015503876,0.093220339,-0.084985836
2016/2/25,-0.008275862,0.00931677,-0.002289507,-0.017301038,-0.007766392,0.008467806,0.05186722,-0.009009009,0.019762846,0.017241379,-0.038147139
2016/2/24,-0.00137741,0.012578616,-0.006872413,0,0.019592111,0.005784991,0.102974828,-0.165413534,-0.130584192,-0.183098592,-0.029100529
2016/2/23,0.016806723,0.006329114,0,0.006968641,0.010087424,0.015005709,0.025821596,-0.032727273,-0.101851852,0.213675214,0.073863636
2016/2/22,0.023069208,0.003174603,-0.003665428,0.043636364,0.040221294,-0.000407598,-0.009302326,-0.003623188,0,0.00862069,-0.03030303
2016/2/21,-0.031313328,0.006389776,0.003191951,0.022304833,0.005661812,0.001142577,0.051344743,0,-0.066282421,0,0
2016/2/20,-0.011714678,0.006389776,0.003191951,0.022304833,0.005661812,0,0.025062657,-0.017793594,-0.103359173,0.026548673,-0.108108108
2016/2/19,0,0.006389776,0.003191951,0.01509434,0.005661812,0.004261946,0.06684492,-0.031034483,-0.060679612,0.018018018,0
2016/2/18,-0.02540107,0.019543974,-0.002064115,-0.003759398,0.008958408,0.015227159,0.096774194,0.003460208,-0.422159888,0.21978022,-0.085393258
2016/2/17,-0.002666667,0.019933555,-0.000585763,-0.043165468,-0.006490213,0.005522088,0.171821306,-0.176638177,0.194304858,-0.607758621,0
2016/2/16,0.046025105,0.020338983,-0.011704002,0.007246377,0.013780042,-0.00928382,0.039285714,-0.066489362,-0.137283237,2.462686567,0
2016/2/15,-0.008298755,0.013745704,-0.014192844,-0.024734982,0.001221234,0.010469889,-0.034482759,0.146341463,-0.040221914,0,0
2016/2/14,0.05729578,0.003448276,-0.00912153,0.003546099,-0.011193677,0,0,0,0,0,0
2016/2/13,0.062129167,0.003448276,-0.00912153,0.003546099,-0.011193677,-0.009622563,-0.04290429,-0.003039514,0.041907514,0,0
2016/2/12,0.012104634,0.003448276,-0.00912153,-0.040816327,-0.011193677,0.001745056,-0.013029316,0.018575851,0.199306759,0,0
2016/2/11,-0.013767442,0,-0.00912153,-0.013422819,-0.011193677,0.003418661,-0.006472492,-0.012232416,0.168016194,0,0
2016/2/10,0.010654967,-0.003436426,-0.00912153,-0.013422819,-0.011193677,-0.001664863,-0.009615385,0,0.112612613,0,0.096059113
2016/2/9,-0.022664625,-0.006825939,-0.00912153,-0.013422819,-0.011193677,0.003089512,-0.006369427,-0.002744739,-0.15299504,0.004497751,-0.012645914
2016/2/8,0.046474359,-0.013468013,-0.00912153,-0.013422819,-0.011193677,0.002595228,-0.02484472,0.01548467,0,0,0
2016/2/7,-0.020408163,-0.003355705,-0.00912153,-0.013422819,-0.011193677,0.01117413,-0.07204611,0.102047782,0.279160566,0,0
2016/2/6,-0.021505376,-0.003355705,-0.00912153,-0.013422819,-0.011193677,0.029814314,-0.062162162,0.061594203,0.049423816,0,0
2016/2/5,-0.036982249,-0.003355705,-0.00912153,0,-0.011193677,0.01405587,-0.060913706,0.063174114,0.235759494,0.055379747,0
2016/2/4,-0.005882353,-0.01650165,-0.024487936,-0.019736842,0.009172212,0.016626224,-0.072941176,0.199630314,0.197423266,-0.074670571,0.044450089
2016/2/3,0.004431315,-0.022580645,-0.01479206,0.013333333,0.000998604,0.013387978,-0.018475751,0.137749737,-0.074684432,-0.125480154,0.043743372
2016/2/2,-0.008784773,-0.012738854,-0.015149752,-0.016393443,0.000973129,0.002922908,-0.137450199,0.100057837,0.435329643,-0.008883249,0.270889488
2016/2/1,0.011851852,-0.009463722,-0.028135248,-0.006514658,0.005173472,-0.004546281,-0.02901354,-0.006321839,-0.001507538,-0.002531646,0.063799283
2016/1/31,0.013513514,-0.024615385,-0.016460905,-0.009677419,0.004757278,0.00227832,-0.039033457,0.001150748,0.001509814,-0.088811995,-0.113441373
2016/1/30,-0.013333333,-0.024615385,-0.016460905,-0.009677419,0.004757278,0.007714207,-0.067590988,0.03023118,0.240324594,-0.04620462,0.096897874
2016/1/29,-0.020319303,-0.024615385,-0.016460905,0.013071895,0.004757278,0.00174793,-0.010291595,0.01443175,0.068,0.163892446,0.079789236
2016/1/28,-0.019914651,-0.035608309,-0.006409548,0,-0.014830615,-0.008030663,-0.031561462,-0.01713948,0.054852321,0.115714286,0.093865788
2016/1/27,-0.008462623,-0.023188406,-0.005013964,-0.006493506,0.016787203,-0.001184942,-0.011494253,0.090206186,-0.052,0.078582435,-0.013804304
2016/1/26,0.011412268,-0.025423729,-0.002631983,-0.003236246,0.011420344,-0.036278988,-0.039432177,-0.057108141,0.071428571,0.023659306,0.192736077
2016/1/25,0.007183908,0,-0.00510616,-0.006430868,-0.001360407,-0.001053001,-0.03058104,-0.028908555,0.104100946,-0.050898204,-0.031879981
2016/1/24,0.008695652,-0.002816901,-0.004453424,0.00974026,0.027091409,-0.016144349,-0.015060241,0.008928571,-0.094285714,-0.084931507,0.040487805
2016/1/23,0.005830904,-0.002816901,-0.004453424,0.00974026,0.027091409,0.004422477,0.013740458,0.05065666,-0.018920813,-0.093167702,0.010349926
2016/1/22,0.005865103,-0.002816901,-0.004453424,0.006535948,0.027091409,-0.00757315,0.033123028,0.022378517,-0.103643216,-0.170957775,-0.006852668
2016/1/21,-0.014450867,-0.008379888,-0.005852753,0,-0.011224212,0.023698353,0.034257749,-0.041079093,0.041203401,-0.055447471,-0.014946962
2016/1/20,-0.014245014,-0.013774105,-0.004300798,0.003278689,-0.009608456,0.000793511,0.094642857,-0.033767773,-0.137619853,-0.3575,-0.059410431
2016/1/19,-0.004255319,-0.016260163,-0.004111789,-0.006514658,0.001623147,-0.004126789,-0.10543131,0.093264249,0.12428662,-0.085714286,0.177255739
2016/1/18,0.02435197,-0.010723861,-0.001155105,-0.012861736,0.027140503,-0.007061901,0.003205128,-0.003227889,0,-0.034749035,0.008616047
2016/1/17,0.079761531,-0.026109661,0.001199323,0.00974026,-0.015724349,-0.001653756,0.012987013,-0.07245509,-0.032515337,0.012849162,0.073410405
2016/1/16,0.029725363,-0.026109661,0.001199323,0.00974026,-0.015724349,0.006042032,-0.020667727,0.005418423,0.042199488,0.022857143,-0.018718094
2016/1/15,-0.049155146,-0.026109661,0.001199323,-0.01910828,-0.015724349,0.008210471,0,-0.034302326,-0.047503045,0.024590164,-0.029185022
2016/1/14,-0.023988006,-0.027918782,0.003158166,0.003194888,0.004098405,0.004968503,0.029459902,-0.028248588,-0.032979976,0.053670574,-0.079107505
2016/1/13,0.0152207,-0.019900498,0.003233037,-0.006349206,-0.010711451,0.002847228,0.026890756,-0.041689226,-0.042301184,-0.243230626,-0.003033367
2016/1/12,-0.030973451,-0.031325301,0.00155427,-0.012539185,-0.023794834,-0.019626657,-0.04494382,-0.060528993,0.122862571,0.502103787,0.112485939
2016/1/11,0.000265557,-0.032634033,-0.003270505,0.015923567,-0.001516705,0.001747641,-0.011111111,0.015495868,0,0.148148148,-0.067156348
2016/1/10,0.030403454,-0.035955056,-0.001611136,-0.01875,0.000969047,-0.000873057,0.027732463,-0.019250253,-0.061794415,0.028997514,-0.034447822
2016/1/9,0.001248097,-0.035955056,-0.001611136,-0.01875,0.000969047,-0.002872813,0.011551155,-0.022288262,0.047293093,-0.108567208,0.019101704
2016/1/8,-0.053314121,-0.035955056,-0.001611136,-0.01875,0.000969047,-0.004851425,0.003311258,-0.022749274,0.015802781,0.054517134,0.138072855
2016/1/7,0.034277198,-0.047109208,-0.020185224,0.01910828,-0.001191921,-0.009949395,0.02027027,-0.007208073,-0.019218847,-0.107093185,0
2016/1/6,0,-0.002136752,-0.024635598,0,-0.017895313,0.0136498,0.034965035,0.019098923,-0.034131737,-0.10125,0.017942584
2016/1/5,0.016666667,-0.010570825,-0.04074519,-0.003174603,0.009865731,-0.029612756,-0.006944444,-0.137304605,0.016433354,0.194921583,0.341894061
2016/1/4,-0.011976048,-0.010460251,-0.044195983,-0.027777778,-0.01721172,0.021106134,-0.079872204,0.142926123,0,-0.023340627,0
2016/1/3,0.015197568,0.006315789,-0.029005373,0.0125,0.008536243,-0.00180583,-0.012618297,-0.009090909,-0.004242424,0.038636364,-0.0032
2016/1/2,0.012307692,0.006315789,-0.029005373,0.0125,0.008536243,-0.004025351,-0.012461059,0.014563107,0.006097561,0.007633588,0
2016/1/1,-0.013657056,0.006315789,-0.029005373,0.009463722,0.008536243,0.006291476,-0.021341463,0.06185567,0.108108108,0.007692308,0
2015/12/31,-0.044927536,0.006315789,-0.029005373,0.009463722,0.008536243,0.02490946,0.025,0.096045198,0.027777778,0,-0.0234375
2015/12/30,-0.076305221,0.006315789,-0.037115253,-0.003144654,0.004389941,-0.015137016,0.05090312,-0.053475936,-0.058823529,-0.084507042,-0.015384615
2015/12/29,-0.033635188,0.006315789,-0.049162497,-0.018518519,0.020609731,0.003754803,0.015,-0.015789474,-0.067073171,-0.101265823,-0.015151515
2015/12/28,-0.012771392,0.006315789,-0.023800189,0.009345794,-0.002421728,-0.023533424,-0.04,0.032608696,0,-0.030674847,-0.007518797
2015/12/27,0.012936611,0.006315789,-0.015376202,0,-0.004658035,-0.015198589,0.011326861,-0.001627781,-0.172135285,0.050257732,-0.052031361
2015/12/26,-0.011508951,0.006315789,-0.015376202,0,-0.004658035,0.004639784,-0.015923567,0.003812636,0.004563895,0.036740147,0.12962963
2015/12/25,0.006435006,0.006315789,-0.015376202,-0.00310559,-0.004658035,0.034019539,0.017828201,-0.007567568,0.056239957,-0.158042745,0.201160542
2015/12/24,0.091292135,0.006315789,-0.0149249,-0.003095975,0.002481517,-0.005724198,-0.0128,0.019845645,-0.018401682,0.118942731,-0.016175071
2015/12/23,-0.035230352,0.002109705,-0.021548383,0.009375,-0.004818258,0.005318685,0.043405676,-0.017866811,0.019292605,-0.054166667,-0.09004329
2015/12/22,-0.034031414,-0.008368201,-0.015716553,0,-0.000594375,-0.001306165,-0.033870968,0.063940092,-0.025587467,0.04283054,0.035874439
2015/12/21,-0.047642791,0.002096436,-0.010104977,0.028938907,0.014997054,-0.004075969,-0.006410256,-0.008566533,0,-0.028933092,-0.026200873
2015/12/20,-0.032840643,0.012738854,0.000710421,-0.00955414,0.024001633,-0.011233065,0.021276596,0.001143511,0,-0.019503546,0
2015/12/19,-0.019550827,0.012738854,0.000710421,-0.00955414,0.024001633,-0.011611153,0.008250825,-0.062700965,-0.0425,-0.033142857,-0.075867635
2015/12/18,-0.003533569,0.012738854,0.000710421,0.009646302,0.024001633,0.005968113,-0.01141925,-0.01530343,0.009591116,-0.03740374,0.116216216
2015/12/17,0.010714286,0,0.011497416,-0.012698413,0.002604891,0.007386412,0.025083612,0.032135076,0,0.148452306,-0.052901024
2015/12/16,-0.033371692,-0.026859504,0.023664194,-0.006309148,0.002127208,0.000171807,0.020477816,0.031460674,0.009683996,-0.076429405,-0.039344262
2015/12/15,-0.027964206,-0.047244094,0.012005829,0.006349206,-0.00522477,0.008140643,0.024475524,-0.019823789,-0.028712871,0.149564051,-0.027888446
2015/12/14,-0.038358109,-0.026819923,0.0161755,0.009615385,0.008363364,-0.003624126,-0.006944444,-0.008733624,0.015075377,0.055201699,-0.077205882
2015/12/13,-0.041113128,-0.02247191,0.019928756,-0.00952381,0.004656064,-0.003867973,-0.005181347,0.009922822,0.023662551,0.060015004,0.038961039
2015/12/12,-0.003576567,-0.02247191,0.019928756,-0.00952381,0.004656064,0.004403004,-0.003442341,0.067058824,-0.01369863,0.057936508,0.015515904
2015/12/11,-0.011178862,-0.02247191,0.019928756,0.026058632,0.004656064,-0.014296656,-0.021885522,-0.024110218,-0.023774146,-0.007092199,0.072379368
2015/12/10,0.01338826,-0.021978022,0.019207281,-0.009677419,0.007094686,-0.004995766,-0.01980198,0.025309005,0.04611399,-0.017801858,0.047951177
2015/12/9,-0.02997003,-0.00907441,0.019166169,0.006493506,-0.026550857,0.003057585,0.068783069,-0.019619158,-0.039323046,-0.362919132,-0.080192462
2015/12/8,-0.040268456,0,0.012010561,-0.01910828,-0.009050454,-0.008755683,-0.020725389,-0.023111612,-0.082648402,0,-0.0574452
2015/12/7,-0.031569174,-0.021314387,0.017702534,-0.009463722,0.011716307,-0.016965985,-0.008561644,-0.00056338,-0.023629068,-0.127366609,-0.030769231
2015/12/6,-0.02972973,-0.019163763,0.013257171,0.025889968,-0.001456033,-0.001074735,-0.003412969,-0.008933557,0.024200913,0.053490481,-0.000732064
2015/12/5,-0.043927649,-0.019163763,0.013257171,0.025889968,-0.001456033,0.011878869,-0.036184211,0.039466048,-0.001367989,0.027480205,0.064692128
2015/12/4,-0.009385666,-0.019163763,0.013257171,-0.009615385,-0.001456033,0.010652689,0.028764805,0.014125956,0.071847507,0.003740065,0.032180209
2015/12/3,-0.003401361,-0.027118644,0.014807859,0,-0.009160995,-0.019399768,-0.001689189,-0.126028807,-0.105378225,0.112903226,-0.015835313
2015/12/2,-0.000849618,-0.013377926,0.019477889,0.003215434,0.00459896,0.006760704,0.027777778,0.053658537,-0.09818612,0.061292104,0.106923751
2015/12/1,0.005982906,0.023972603,0.020765602,0.019672131,0.007513682,-0.033556506,-0.028667791,0.041196388,-0.025365104,-0.113992172,0.059424327
2015/11/30,-0.012658228,0.005163511,0.034407014,-0.025559105,-0.007937537,-0.002012558,0.017152659,-0.006726457,-0.024371954,-0.054141601,-0.04096171
2015/11/29,-0.004201681,0.033807829,0.032618732,-0.006349206,-0.004343105,-0.00248936,-0.005119454,0,0.024980784,-0.070137694,0.032169118
2015/11/28,-0.005847953,0.033807829,0.032618732,-0.006349206,-0.004343105,-0.012058707,0.019130435,-0.113760556,-0.020331325,-0.065916399,-0.029438002
2015/11/27,-0.07424594,0.033807829,0.032618732,-0.003164557,-0.004343105,0.010501844,0.01590106,0.008012018,0.001508296,0.054684188,0.097943193
2015/11/26,0.001549187,0.029304029,0.044183609,0.01607717,0.012329547,-0.004628152,0.046210721,-0.034332689,-0.064550265,-0.147452114,-0.166530612
2015/11/25,-0.025660377,0.034090909,0.022196512,0.006472492,0.016783546,0.009017713,0.03047619,0.020730503,-0.030437756,-0.077666667,0.049700086
2015/11/24,-0.004657452,0.023255814,0.016951368,-0.025236593,0.01583385,-0.004568406,-0.096385542,0.078233103,0.077773682,0.084206722,0.054200542
2015/11/23,0.069391559,0.036144578,0.0136714,-0.053731343,-0.011734034,-0.008660416,0,-0.002653928,-0.025152713,0,-0.009838998
2015/11/22,-0.064888822,-0.011904762,0.008935734,-0.034582133,-0.013067136,0.001511896,0.019298246,-0.002646903,0.025801696,-0.077666667,-0.067556297
2015/11/21,0.077022654,-0.011904762,0.008935734,-0.034582133,-0.013067136,-0.019046132,-0.01384083,-0.034253579,0.02532124,-0.023119505,-0.039262821
2015/11/20,-0.007228916,-0.011904762,0.008935734,-0.028011204,-0.013067136,-0.007668474,0.041441441,0.053311793,0.018475751,0.026060809,-0.112375533
2015/11/19,0.00160901,-0.028901734,0.011244564,-0.048,-0.044430025,0.003809968,0.043233083,0.00923913,-0.077087034,-0.038856776,-0.031013094
2015/11/18,0.034109817,-0.033519553,0.009095664,0.033057851,-0.012561513,0.02600718,0.055555556,0.003818876,0.025874636,-0.007648184,-0.177437642
2015/11/17,0.011784512,-0.023636364,0.003857743,0.01396648,0.005923339,-0.011980768,-0.073529412,-0.043818466,0.124129455,0.112371499,0.08821715
2015/11/16,-0.006539446,-0.017857143,0.005785655,0,-0.003753513,-0.005721003,-0.021582734,-0.000521376,0,0.023213638,-0.01037851
2015/11/15,-0.011588309,-0.032815199,0.00516939,-0.002785515,0.009039783,-0.003669868,-0.012433393,0,0.007844756,-0.010409189,-0.020920502
2015/11/14,-0.035215311,-0.032815199,0.00516939,-0.002785515,0.009039783,-0.006824351,-0.012280702,0.033405172,-0.076277651,0.125656566,0.024494795
2015/11/13,-0.027152832,-0.032815199,0.00516939,0.002793296,0.009039783,-0.002321083,-0.008695652,-0.020063358,-0.023099851,-0.133706685,-0.03828033
2015/11/12,-0.015278839,-0.033388982,0.001525447,0.00280112,-0.002056551,-0.003469545,0.019503546,-0.05630294,-0.002601263,0.058148148,-0.153539382
2015/11/11,-0.041025641,-0.036977492,0.002734773,0.005633803,-0.001887516,-0.024004816,0.05027933,-0.01230315,0.002608048,-0.237718803,-0.048387097
