date,1: zhangdiefu,2: zhangdiefu,3: zhangdiefu,4: zhangdiefu,5: zhangdiefu,6: zhangdiefu,7: zhangdiefu,8: zhangdiefu,9: zhangdiefu,10: zhangdiefu,13: zhangdiefu,14: zhangdiefu,15: zhangdiefu,16: zhangdiefu,17: zhangdiefu,19: zhangdiefu,20: zhangdiefu,21: zhangdiefu,22: zhangdiefu,23: zhangdiefu,24: zhangdiefu,25: zhangdiefu,26: zhangdiefu,27: zhangdiefu
2013/7/13,-0.019449153,,,,,,,,,,,,,,,,,,0,0,,,0,
2013/7/12,0,0.008779631,-0.000443225,0,-0.007936508,-0.007155635,-0.015243902,-0.010054431,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/11,0.004255319,0.007964602,0.000136395,0,0,0.012681159,0.013910355,0.004603144,,,,,,,,,0,0,0,0,0,-0.023809524,0,0
2013/7/10,0.019522777,0.008928571,-0.002330328,0,0,0.003636364,0.00622084,0.02820497,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/9,0.007283321,0.004484305,-0.002443411,0,0,0.001821494,0.001557632,-0.006367527,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/8,0.03247056,0.01455869,-0.001930633,0,0,-0.007233273,-0.012307692,-0.008996355,,,,,,,,,0,-0.002165381,0,0,0,0,0,0
2013/7/7,-0.023842032,,,,,,,,,,,,,,,,,,,,,,,
2013/7/6,0.000220264,,,,,,,,,,,,,,,,,,,,,,,
2013/7/5,0.005166052,-0.003626473,-0.002887587,0,0,0.016544118,0.00619195,0.001357845,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/4,0.005939124,-0.026478376,-0.002408948,0,0,0.011152416,0,0.015659431,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/3,-0.022921805,-0.031623932,-0.001194623,0,0,-0.014652015,-0.007680492,-0.001309152,,,,,,,,,0,0,-0.052173913,0,0,0,0,0
2013/7/2,-0.00891445,-0.007633588,-0.00480576,0,0,0.014869888,0.003081664,0.000765994,,,,,,,,,0,0,0,0,0,0,0,0
2013/7/1,0.036929912,0.006831768,-0.002088729,0,0,-0.016453382,-0.00764526,-0.005697045,,,,,,,,,0,0.011914544,0,0,0,0,0,0
2013/6/30,-0.016279718,,,,,,,,,,,,,,,,,,,,,,,
2013/6/29,-0.013984093,,,,,,,,,,,,,,,,,,,,,,,
2013/6/28,0.003628447,0.017376195,-0.001335002,0,0,0.024344569,0.010819165,-0.003680908,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/27,0.004373178,0.023111111,-0.002197912,0,0,-0.007434944,0.004658385,0.003903142,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/26,-0.001455604,0.032110092,-0.002027285,0,-0.015625,-0.02003643,-0.001550388,-0.01163085,,,,,,,,,0,0,0,0,0,0,-0.03,0
2013/6/25,-0.036465638,0.026365348,-0.009431788,0,0,-0.010810811,-0.00309119,0.022142603,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/24,0.017031353,0.034079844,-0.008664719,0,0,-0.028021016,-0.02118003,-0.003185897,,,,,,,,,0,-0.03143653,0,0,0,0,0,0
2013/6/23,-0.005786085,,,,,,,,,,,,,,,,,,,,,,,
2013/6/22,-0.011023843,,,,,,,,,,,,,,,,,,,,,,,
2013/6/21,-0.018582244,0.014822134,-0.001889282,0,0,0.001754386,-0.001510574,0.00516193,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/20,-0.008867667,0.017085427,-0.000862462,0,-0.007751938,-0.003496503,-0.027900147,-0.028867748,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/19,0.013831259,0.034303534,-0.001705736,0,0,-0.001745201,-0.001466276,-0.006929381,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/18,-0.004132231,0.04,-0.004077076,0,0,-0.008650519,0.001468429,0.001808356,,,,,,,,,0,-0.032593353,0,0,0,0,-0.019607843,0
2013/6/17,0.046456318,0.027777778,-0.009978857,0,0,0.003472222,0.011887073,0.013000643,,,,,,,,,0,0,0,0,0,-0.07079646,0,-0.072072072
2013/6/16,0.03669999,,,,,,,,,,,,,,,,,,,,,,,
2013/6/15,0.007088036,,,,,,,,,,,,,,,,,,,,,,,
2013/6/14,0.030232558,0.030927835,-0.003384203,0,0,0.023090586,0.002980626,-0.00476027,,,,,,,,,0,0,0,0,,,0,
2013/6/13,-0.008089072,0.030696576,-0.002547608,0,0,0.003565062,0.001492537,-0.006730855,,,,,,,,,0,0,0,0,0,0,0,-0.026315789
2013/6/12,0.004634923,0.026666667,,,,,,,,,,,,,,,,,,,,,,
2013/6/11,-0.004613539,0.012269939,,,,-0.001779359,0,,,,,,,,,,,,,,,,,
2013/6/10,-0.00875,0.003694581,,,,-0.005309735,-0.007407407,,,,,,,,,,,,,,,,,
2013/6/9,-0.006060606,,,0,0,,,,,,,,,,,,0,-0.023311192,0,0,,,0,
2013/6/8,-0.021497405,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/7,0.033716475,0.007444169,-0.00345911,0,0,0.008928571,-0.007352941,-0.012710336,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/6,0.003846154,0.006242197,-0.002295502,0,0,-0.003558719,-0.01734104,-0.041140147,,,,,,,,,0,0,-0.041666667,0,0,-0.042372881,-0.055555556,-0.042016807
2013/6/5,-0.007633588,-0.004968944,-0.001959204,0,0,0.010791367,0,-0.000282856,,,,,,,,,0,0,0,0,0,0,0,0
2013/6/4,-0.00137216,-0.001240695,-0.002144197,0,0,-0.008912656,0.002898551,0.003429257,,,,,,,,,0,0,0.043478261,0,0,0,0,0
2013/6/3,0.031175814,-0.003708282,-0.001291156,0,-0.007692308,0.007181329,0.002906977,0.004256873,,,,,,,,,0,-0.010295212,-0.041666667,0,0,0,0,0
2013/6/2,0.008882262,,,,,,,,,,,,,,,,,,,,,,,
2013/6/1,0.038665568,,,,,,,,,,,,,,,,,,,,,,,
2013/5/31,-0.001808913,-0.002466091,-0.003655361,0,0,-0.003577818,-0.008645533,-0.013033596,,,,,,,,,0,0,0,0,0,0,-0.009174312,0
2013/5/30,0.037713311,-0.008557457,-0.001018697,0,0,-0.01584507,0.001443001,-0.00238488,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/29,0.027529371,-0.00486618,-0.001095856,0,0,-0.013888889,-0.01,-0.013283062,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/28,0,-0.004842615,-0.003541121,0,0,0.00173913,0.001430615,-0.002336954,,,,,,,,,0,0,0,0,-0.034482759,0,0,0
2013/5/27,0.019029751,,-0.004024051,-0.043478261,0,0.00174216,-0.014104372,-0.014433118,,,,,,,,,0,-0.01382263,-0.016393443,0,-0.016949153,0,0,0
2013/5/26,0.002867127,,,,,,,,,,,,,,,,,,,,,,,
2013/5/25,0.008949557,,,,,,,,,,,,,,,,,,,,,,,
2013/5/24,0.027684876,-0.002415459,-0.003684153,0,0,0.003496503,0.004249292,-0.000360457,,,,,,,,,0,0,,,0,0,,0
2013/5/23,0.009566685,-0.001206273,-0.004330939,0,0,-0.010380623,-0.012587413,-0.021229699,,,,,,,,,0.008333333,0,0,0,0,0,0,0
2013/5/22,0.009659091,-0.001204819,-0.001815385,0,0,-0.003448276,0.005625879,0.00671288,,,,,,,,,-0.008264463,0,0,0,0,0,0,0
2013/5/21,0.013046815,-0.007177033,-0.004594181,0,0,0.001727116,0,0.001947788,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/20,-0.011455883,-0.005945303,-0.005331302,0,0,0,0.002820874,0.000599408,,,,,,,,,0,-0.019784173,0,0,0,0,0,-0.016528926
2013/5/19,-0.028898753,,,,,,,,,,,,,,,,,,,,,,,
2013/5/18,0.020545113,,,,,,,,,,,,,,,,,,,,,,,
2013/5/17,-0.011703511,-0.010588235,-0.002764613,0,0,0.006956522,0.018678161,0.01488093,,,,,,,,,0,0,0,0,0,-0.016666667,0,0
2013/5/16,-0.014102564,-0.012775842,-0.00257568,-0.041666667,0,-0.001736111,0,0.000759267,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/15,0.010175763,-0.012614679,-0.002719773,0,0,-0.01369863,-0.030640669,-0.0286908,,,,,,,,,0,-0.001317208,0,0,0,0,0,0
2013/5/14,0.004460138,-0.007963595,-0.003793238,0,0,-0.005110733,0.0013947,0.001403006,,,,,,,,,0,0,0,0,0,0,-0.052173913,-0.016260163
2013/5/13,-0.008896174,-0.005656109,-0.004674437,0,0,0.001706485,0.014144272,0.024063605,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/12,0.009782952,,,,,,,,,,,,,,,,,,,,,,,
2013/5/11,0.011228136,,,,,,,,,,,,,,,,,,,,,,,
2013/5/10,0.010644364,-0.005624297,-0.006667262,0,0,-0.001703578,0.01,0.006988512,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/9,0.012704524,-0.003363229,-0.005240718,0,-0.007633588,-0.005084746,0.001430615,-0.005035118,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/8,0.003864734,0.003374578,-0.003658033,0,0,-0.003378378,0.010115607,0.012304694,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/7,0.013712047,0.012528474,-0.005909178,0,0,-0.008375209,-0.004316547,-0.004973418,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/6,0.003459527,,-0.003710575,0,0,0,0.005788712,0.009825337,,,,,,,,,0,0.000479214,0,0,0,0,0,0
2013/5/5,0.013951449,,,,,,,,,,,,,,,,,,,,,,,
2013/5/4,0.00974039,,,,,,,,,,,,,,,,,,,,,,,
2013/5/3,0.001814516,0.005727377,-0.002186493,0,0,0.001677852,0.00728863,0.008711162,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/2,-0.022159136,0.012761021,-0.002181723,0,0,-0.006666667,-0.00723589,-0.016793954,,,,,,,,,0,0,0,0,0,0,0,0
2013/5/1,-0.005489766,-0.001158749,,,,,,,,,,,,,,,,,,,,,,
2013/4/30,-0.011473758,-0.005760369,,,,0,-0.002886003,,,,,,,,,,,,,,,,,
2013/4/29,-0.018154139,-0.003444317,,,,0.001669449,-0.001440922,,,,,,,,,,,,,,,,,
2013/4/28,-0.031336406,,,0,0,,,,,,,,,,,,0,0,0,0,,,0,
2013/4/27,-0.027777778,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/26,-0.013437058,-0.001146789,-0.00336305,0,0,0.005033557,0.002890173,-0.003245717,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/25,-0.019757366,-0.007963595,-0.000536061,0,0,0.005059022,-0.004316547,-0.002300046,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/24,-0.003454231,-0.006779661,-0.000694947,0,0,-0.003361345,0.019061584,0.00960535,,,,,,,,,0,0,0,0,0,0,0.026785714,0
2013/4/23,0.024778761,-0.004499438,-0.003275755,0,0,0,-0.018705036,-0.01028513,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/22,-0.029443089,0.001126126,-0.003895469,0,0,-0.008333333,-0.004297994,-0.014483655,,,,,,,,,0,0.014216282,0,0,0,-0.016393443,0,0
2013/4/21,-0.017485232,,,,,,,,,,,,,,,,,,,,,,,
2013/4/20,-0.020984798,,,,,,,,,-0.00905903,,,,,,,,,,,,,,
2013/4/19,-0.028103421,0.003389831,-0.00422255,0,0,-0.004975124,0.010130246,0.00513397,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/18,-0.030817121,0,-0.003707771,0,0,0.00166113,0.010233918,-0.006561646,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/17,-0.037885594,0.005681818,-0.00037064,0,0.007692308,0.001663894,-0.002915452,-0.011807194,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/16,-0.028654545,0.00456621,-0.000655317,0,0,-0.00166113,0.007342144,0.004256072,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/15,0.004382761,0.001142857,-0.000356024,0,0,-0.019543974,-0.02853067,-0.028919517,,,,,,,,,0,0.016551383,0,0,0,-0.024,0,0
2013/4/14,-0.020883994,,,,,,,,,,,,,,,,,,,,,,,
2013/4/13,-0.000286,,,,,,,,,,,,,,,,,,,,,,,
2013/4/12,0.000286082,0.011560694,-0.00113798,0,0,0.003267974,0.007183908,0.002459057,,,,,,,,,0,0,0,0,-0.016666667,0,-0.026086957,0
2013/4/11,-0.001713551,0.006984866,-0.002171661,0,0,-0.006493506,-0.014164306,-0.007337836,,,,,,,,,0,0,,,0,0,,0
2013/4/10,-0.011992099,0.003504673,-0.000822567,0,0,-0.009646302,-0.002824859,-0.006371255,,0,,,,,,,0,0,,,0,0,,0
2013/4/9,-0.006169377,-0.002331002,-0.00206632,0,0,0,0.002832861,0.002300116,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/8,-0.005022321,-0.003484321,-0.00571324,0,-0.007633588,0.004846527,0.018759019,0.003046105,,,,,,,,,0,0,0,0,0,0,0,0
2013/4/7,-0.010026793,,,0,0,,,,,,,,,,,,0,0.017980636,0,0,,0,0,0
2013/4/6,-0.017904132,,,,,,,,,,,,,,,,,,,,,,,
2013/4/5,-0.016750687,-0.005773672,,,,-0.0096,-0.012820513,,,,,,,,,,,,,,,,,
2013/4/4,-0.012875197,-0.012542759,,,,,,,,,,,,,,,,,,,,,,
2013/4/3,0.016187291,-0.021205357,-0.001096414,0,0,-0.003189793,-0.011267606,-0.009438163,,,,,,,,,0,0,0,-0.06779661,0,0,0,0
2013/4/2,0.006462906,-0.015384615,-0.005257491,0,0,0.001597444,0.034985423,0.021598965,,,,,,,,,0,0,-0.061538462,0,0,-0.0234375,0,-0.016
2013/4/1,0.001334753,,-0.004302063,0,0,0,-0.01010101,-0.031114122,,,,,,,,,0,-0.029293299,0,0,0,0,0,0
2013/3/31,-0.004469559,,,,,,,,,0.003224861,,,,,,,,,,,,,,
2013/3/30,-0.014497354,,,,,,,,,,,,,,,,,,,,,,,
2013/3/29,-0.022371654,,0.002330482,0,0,0.0016,0.002894356,-0.015049625,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/28,-0.012135922,-0.013015184,1.40E-05,0,0,0,-0.032212885,-0.001040358,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/27,-0.003437301,-0.009667025,0.000530578,0,0,0.003210273,-0.006954103,-0.008410461,,,,,,,,,0,0,0,0,0,0,-0.041666667,0
2013/3/26,-0.022401991,-0.004278075,-0.0005024,0,0,-0.0032,-0.016415869,0.011117334,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/25,-0.017798206,0.002143623,-0.000362713,0,0,0,0.004120879,-0.006758987,,,,,,,,,0,-0.048542562,0,0,0,0,-0.04,0
2013/3/24,-0.015997883,,,,,,,,,,,,,,,,,,,,,,,
2013/3/23,-0.001729107,,,,,,,,,,,,,,,,,,,,,,,
2013/3/22,0.015609756,0.003225806,0.00138301,0,0,-0.003189793,-0.00952381,,,,,,,,,,0,0,0,0,0,0,0,-0.0234375
2013/3/21,-0.006662629,0.007583965,-0.00023743,0,0,0.011290323,0.022253129,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/20,0.029558493,0.012061404,-0.002479868,0,0,-0.006410256,0.008415147,,,0.086305732,,,,,,,0,0,0,0,0,0,0,0
2013/3/19,0.01686747,0.014460512,-0.000696107,0,0,0.008077544,0.001404494,,,,,,,,,,0,0,0,0,,,0,
2013/3/18,0.039949354,0.007847534,0.003198369,0,0,0,-0.00280112,,,,,,,,,,0,-0.004508671,0,0,0,0,0,0
2013/3/17,-0.028658177,,,,,,,,,,,,,,,,,,,,,,,
2013/3/16,0.007590035,,,,,,,,,,,,,,,,,,,,,,,
2013/3/15,0.004798962,0.013636364,0.003785277,0,0,0.019769357,0.022922636,,,,,,,,,,0,0,0,0,,,0,
2013/3/14,-0.003103181,0.005714286,0.006178499,0,0,-0.01461039,-0.076719577,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/13,0.023828435,0.011560694,0.00548905,0,0,0,-0.006570302,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/12,0.011922304,0.021251476,0.006481085,0,0,-0.006451613,0.003957784,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/11,0.002740241,0.004744958,0.005872977,0,0,-0.009584665,-0.007853403,,,,,,,,,,0,-0.041763598,0,0,0,0,0,0
2013/3/10,0.018051035,,,,,,,,,-0.044721631,,,,,,,,,,,,,,
2013/3/9,-0.006035069,,,,,,,,,,,,,,,,,,,,,,,
2013/3/8,0.038390967,0.010791367,0.006561926,0,0,0,-0.00130719,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/7,-0.000705219,0.017073171,0.001882503,0,0,-0.021875,-0.012903226,,,,,,,,,,0,0,0,0,0,0,0.020408163,0
2013/3/6,-0.006306938,0.017369727,0.010432518,0,0,-0.00621118,-0.012738854,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/5,0,0.021546261,0.007369848,0,0,0,0.007702182,,,,,,,,,,0,0,0,0,0,0,0,0
2013/3/4,-0.01222433,0.016752577,0.014732497,0,0,-0.001550388,-0.040640394,,,,,,,,,,0,0.008152781,0,0,0,0,0,0
2013/3/3,0.004170548,,,,,,,,,,,,,,,,,,,,,,,
2013/3/2,-0.000236275,,,,,,,,,,,,,,,,,,,,,,,
2013/3/1,0.044873657,0.025099075,0.009360045,0,0,-0.001547988,-0.009756098,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/28,0.036735923,0.016107383,0.007054352,0,0,0.001550388,0,,,-0.235581395,,,,,,,0,0,0,0,0,0,0,0
2013/2/27,-0.006134969,0.005398111,0.006749931,0,0,0,0.01863354,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/26,-0.012413182,-0.00269179,0.005231252,0,0,-0.001547988,-0.013480392,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/25,-0.02606468,0.004054054,0.006472993,0,0,0.00310559,0.011152416,,,,,,,,,,0,0.006746121,0,0,0,0,0,0
2013/2/24,-0.011382877,,,,,,,,,,,,,,,,,,,,,,,
2013/2/23,0.002010265,,,,,,,,,,,,,,,,,,,,,,,
2013/2/22,-0.02974132,0.004070556,0.00209494,0,0,-0.001550388,0.003731343,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/21,-0.013105802,0.002721088,-3.10E-05,0,0,-0.010736196,-0.060747664,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/20,-0.013866451,-0.004065041,-0.004695198,0,0,0.003076923,-0.014959724,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/19,-0.018628617,-0.012048193,-0.006963083,0,0,0.001540832,0.010465116,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/18,0.02145749,-0.007968127,-0.010051167,0,0,-0.001538462,-0.010356732,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/17,0.020661157,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0.020833333,0
2013/2/16,0.006669532,,,0,0,,,,,,,,,,,,0,0.028683784,0,0,0,0,0,0
2013/2/15,0.010225665,0.006684492,,,,-0.001536098,-0.005720824,,,,,,,,,,,,,,,,,
2013/2/14,-0.01425001,-0.003994674,,,,0.001538462,-0.023463687,,,,,,,,,,,,,,,,,
2013/2/13,0.008354103,0.005354752,,,,,,,,,,,,,,,,,,,,,,
2013/2/12,-0.008627115,0.001340483,,,,,,,,,,,,,,,,,,,,,,
2013/2/11,-0.015224424,-0.002673797,,,,,,,,,,,,,,,,,,,,,,
2013/2/10,0.016582373,,,,,,,,,,,,,,,,,,,,,,,
2013/2/9,-0.016097893,,,,,,,,,,,,,,,,,,,,,,,
2013/2/8,-0.020378263,-0.001335113,-0.008132163,0,0,-0.001536098,0.001118568,,,,,,,,,,0,0,0,0,,,0,
2013/2/7,-0.019843342,0.012162162,-0.011918933,0,0,-0.003062787,-0.011061947,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/6,-0.008670894,0.00135318,-0.007473047,0,0,-0.016566265,0.002217295,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/5,-0.01692112,-0.008053691,-0.009262104,0,0,0.009118541,0.005574136,,,,,,,,,,0,0,0,0,0,0,0,0
2013/2/4,-0.003878032,-0.006666667,-0.010152946,0,0,0.018575851,0.013559322,,,,,,,,,,0,0.011583012,0,0,0,0,0,0
2013/2/3,-0.019630743,,,,,,,,,,,,,,,,,,,,,,,
2013/2/2,0.011893387,,,,,,,,,,,,,,,,,,,,,,,
2013/2/1,0.074864865,-0.013157895,-0.008002759,0,0,-0.00308642,-0.001128668,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/31,0.035689293,-0.009126467,-0.004063819,0,0,-0.001540832,0.005675369,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/30,-0.021232877,-0.015404365,-0.003720811,0,0,0.00154321,0.008009153,,,0.036644166,,,,,,,0,0,0,0,,,0,
2013/1/29,0.072425444,-0.016414141,-0.004385778,0,0,0.00621118,0.009237875,,,,,,,,,,-0.008196721,0,,,0,0,,0
2013/1/28,0.008145735,-0.007518797,-0.00103505,0,0,-0.004636785,-0.001153403,,,,,,,,,,0,0.008257638,0,0,0,0,0,0
2013/1/27,0.002211634,,,,,,,,,,,,,,,,,,,,,,,
2013/1/26,0.002246355,,,,,,,,,,,,,,,,,,,,,,,
2013/1/25,-0.02154294,-0.012376238,0.000879857,0,0,-0.004615385,0.005800464,,,,,,,,,,0,0,0,0,,,0,
2013/1/24,0.021561338,-0.011015912,0.000312305,0,0,0.00308642,-0.005767013,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/23,0.011278195,-0.00969697,0.000880907,0,0,-0.001540832,0.004634994,,,,,,,,,,0,0,0,0,,,0,
2013/1/22,-0.007462687,-0.015513126,0.001836221,0,0,-0.010670732,0.00232288,,,,,,,,,,0,0,0,0,0,0,0.043478261,0
2013/1/21,-0.025057478,0.001194743,0.002726157,0,0,-0.004552352,0.005841121,,,,,,,,,,0,-0.017501159,0,0,0,0,0,0
2013/1/20,0.009000279,,,,,,,,,0.037259315,,,,,,,,,,,,,,
2013/1/19,0.020665368,,,,,,,,,,,,,,,,,,,,,,,
2013/1/18,-0.006254654,0.020731707,0.00500624,0,0,0.001519757,0.021479714,,,,,,,,,,0,0,,,0,0,,0
2013/1/17,-0.001783856,0.04993598,0.007806514,0,0,0.006116208,0.009638554,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/16,0.008545727,0.020915033,0.006723814,0,0,0,-0.008363202,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/15,-0.005219985,0.003937008,0.004355897,0,0,-0.007587253,-0.007117438,,,,,,,,,,0,0,0,0,,,0,
2013/1/14,-0.016314075,0.002631579,0.008134274,0,0,0.010736196,0.033088235,,,,,,,,,,0,-0.035977654,0,0,0,0,0,0
2013/1/13,0.047807908,,,,,,,,,,,,,,,,,,,,,,,
2013/1/12,0.02962963,,,,,,,,,,,,,,,,,,,,,,,
2013/1/11,0.009265176,0.011984021,-0.001118683,0,0,-0.009118541,-0.018050542,,,,,,,,,,0,0,0,0,,,0,
2013/1/10,-0.004611226,0.01076716,0.004168206,0,0,0.00304878,0.004836759,,,0.025121764,,,,,,,0,0,0,0,,,0,
2013/1/9,0.017308314,0.01226158,0.004812048,0,0,-0.009063444,-0.003614458,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/8,0.007660962,0.030898876,0.00470037,0,0,0.004552352,0.008505468,,,,,,,,,,0,0,0,0,,0,0,0
2013/1/7,0.003598888,0.008498584,,0,0,0,-0.003631961,,,,,,,,,,0,-0.011486636,0,0,0,0,0,0
2013/1/6,0.007914262,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0.00877193,0
2013/1/5,-0.00410509,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/4,-0.005129546,0.008571429,-0.000581612,0,-0.007575758,-0.013473054,-0.009592326,,,,,,,,,,0,0,0,0,0,0,0,0
2013/1/3,-0.007281514,0.00286533,,,,0.004511278,0.013365735,,,,,,,,,,,,,,,,,
2013/1/2,-0.001732232,-0.001430615,,,,0.01993865,0.006112469,,,,,,,,,,,,,,,,,
2013/1/1,-0.028926269,,,,,,,,,,,,,,,,,,,,,,,
2012/12/31,-0.022782788,,-0.000745101,0,,0.00617284,0.027638191,,,0.012195122,,,,,,,0,0,0,0,,,0,
2012/12/30,0.034980045,,,,,,,,,,,,,,,,,,,,,,,
2012/12/29,0.002278884,,,,,,,,,,,,,,,,,,,,,,,
2012/12/28,-0.016919944,,-0.000759426,0,0,-0.004608295,0.010152284,,,,,,,,,,0,0,0,0,,,0,
2012/12/27,-0.008389001,,0.000461825,0,0,0,-0.007556675,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/26,-0.012730061,,0.002539019,0,0,0.010869565,0.025839793,,,,,,,,,,0,0,0,0,,0,0,-0.051851852
2012/12/25,-0.021755439,,0.002215337,0,0,-0.001550388,0.005194805,,,,,,,,,,0,0,0,0,0,0,0,0.0546875
2012/12/24,-0.014796529,-0.001428571,0.003756179,0,0,-0.001547988,-0.005167959,,,,,,,,,,0,0.022819702,0,0,0,-0.015384615,0,-0.051851852
2012/12/23,-0.001623353,,,,,,,,,,,,,,,,,,,,,,,
2012/12/22,-0.000575221,,,,,,,,,,,,,,,,,,,,,,,
2012/12/21,-0.008916825,-0.011299435,0.002288984,0,0,0,0.003891051,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/20,0.020283371,-0.016666667,0.004827044,0,0,-0.00308642,0.00260078,,,0.037695207,,,,,,,0,0,0,0,0,0,0,0
2012/12/19,0.012381096,-0.030955585,0.002487789,0.021276596,0,-0.007656968,-0.00388601,,,,,,,,,,0,0,0,0,,0,0,0
2012/12/18,0.011145038,-0.03002611,0.004066712,0,0,-0.009104704,-0.001293661,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/17,-0.007410326,-0.022959184,0.004313707,0,-0.007518797,0,0.002594034,,,,,,,,,,0,-0.042820069,0,0,0,0,0,0
2012/12/16,-0.005740545,,,,,,,,,,,,,,,,,,,,,,,
2012/12/15,-0.004947526,,,,,,,,,,,,,,,,,,,,,,,
2012/12/14,0.003460208,-0.018773467,-0.001695071,0,0,0.00610687,0.005215124,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/13,0.004533777,-0.032687651,0.000901796,0,-0.014814815,0.006144393,0.001305483,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/12,-0.004962406,-0.082222222,-0.000717864,0,0,-0.010638298,-0.00390117,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/11,0.005139057,-0.039487727,7.64E-05,0,0,-0.006042296,-0.009020619,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/10,-0.014552333,0,-0.001966583,0,0,0.00761035,0.007792208,,,0.046786922,,,,,,,0,-0.005270517,0.04,0.044247788,0,0,0,0
2012/12/9,0.028336422,,,,,,,,,,,,,,,,,,,,,,,
2012/12/8,0.005033867,-0.030020704,,,,,,,,,,,,,,,,,,,,,,
2012/12/7,-0.018137848,-0.024242424,-0.000715994,0,0,-0.004545455,0,,,,,,,,,,0,0,0,0,0,,0,
2012/12/6,-0.018397626,-0.031311155,0.000624981,0,0,0.012269939,-0.001297017,,,,,,,,,,0,0,0,0,,,0,
2012/12/5,0.003723008,-0.030360531,-0.002508857,0,0,-0.001531394,0.007843137,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/4,0.002238806,-0.021355617,-0.000531899,0,0,0.012403101,0.001308901,,,,,,,,,,0,0,0,0,0,0,0,0
2012/12/3,-0.012294719,-0.008287293,-0.001153648,0,-0.007352941,0.017350158,0.018666667,,,,,,,,,,0,0.012965788,0,0,,,0,
2012/12/2,-0.002441176,,,,,,,,,,,,,,,,,,,,,,,
2012/12/1,0.001915427,,,,,,,,,,,,,,,,,,,,,,,
